"구분","항목별","항목","단위","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"충청북도","농약용기류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","3.4",
"충청북도","폐비닐","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","57.7",
"충청북도","타이어","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","",".2","0","0","0","0","0","0","0","0","0","0",".1","",
"충청북도","윤활유","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","0","0","0","0","0","0","0","0","0",".1","0","0","",
"충청북도","폐형광등","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","2.8","8.1",".6","2.1",".8",".8","4.8","95.5",".7",".6",".8",".3",".7",
"충청북도","고철류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","62.1","40.6","57.2","50.5","37.7","96.7","99.2","111.5","116.8","139.6","115.9","115.8","48","135.6","137.3","141.9","142.5","122.6","123.8","100.2","155.7","106.5","46.7","85.8",
"충청북도","폐의류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","1.3",".2","1.6","5.3","5.3","5.6","5.9","5.5","5.2","7.5","7.5","8.8","11.4",
"충청북도","폐섬유류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","0",
"충청북도","영농폐기물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","33.1","40.8","34.9","41.3","37.6","40.8","67.7","64.7","45.1","62.5","80.9","60.4","",
"충청북도","폐가구류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","11.2","7.9","17","15.3","13","7.3","9.7","11.4","8","32.8",".9",
"충청북도","폐식용유","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","1.6","0","0",".1",".2","3.3","0","0","2.8","5.4",
"충청북도","재활용잔재물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","17.7","38.4",
"충청북도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","16.8","20.4","68.4","22","32.6","41.4","40.5","30.9","47.8","36.5","31.1","21.4","16.5","12.3","12.2","19.2","15.2","7","44.5","64.5","15.6","9.6","9.7","10.4",
"충청북도","음식물류 폐기물 분리배출","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","266.5","326.5","351.6","300","340","288.7","295.2","254.8","322.6","390","392","419","420.3","421.5",
"충청남도","총계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","1739","1691.5","1678","1648.6","1601.5","1655.6","1753.7","1797.9","1743.3","1787.5","1833.1","1853.3","1787.6","1855.6","1891.1","1881.1","1946.7","2066.8","2022.7","2092.2","1968.5","2107.3","2267.7","2288",
"충청남도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","922.7","858.5","927.1","902.3","963.4","1014.6","939.6","927.3","974.4","1101.3","1094.7",
"충청남도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","1122","1045.3","985.1","974.7","877.1","880.7","992.1","1014.8","1035.3","1073.2","825.3","752.7","678.2","697.8","617.7","679.2","652.9","643.5","856.2","818.3","832.2","870.5","979.4","957.2",
"충청남도","음식물류폐기물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","510","417.6","399.7","398.4","466.5","403.8","438.5","440","433.5","420.1","152.8","108","105.4","32.7","35.7","98.3","12.7","31.3","33.6","83.9","121.4","118.9","114.9","124.5",
"충청남도","폐지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","298","257.6","246.5","234.8","155.1","156.1","153.4","161.9","155.3","198.4","198.9","221","199.4","220.6","209.1","171.8","198.1","215.7","321","227.6","279","247.2","262.9","279.4",
"충청남도","폐합성수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","216.9",
"충청남도","폐목재류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","55","85.3","78.5","75","77.1","78.6","80.8","75.7","78.1","80.9","66.4","51.8","62","59","55.3","97.6","63.9","68.1","43.3","66.6","82.7","99.3","128.3","104.5",
"충청남도","폐섬유류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","68.6",
"충청남도","폐고무류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","27","30.6","33.2","34.3","33.5","35","34.3","36.1","39.7","49.6","42.3","34.5","52.5","49.4","48.3","67.9","52.1","61","64","47","45.4","39.1","96.4","43.8",
"충청남도","플라스틱류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","55","66.2","58.2","50.2","49.2","51.7","52.5","63.9","64.7","121","159.9","152.5","116.5","136.3","135.4","94.2","144.4","131.2","177.1","172.3","199.9","191.9","241.2","",
"충청남도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","177","188","169","182","95.7","155.5","232.6","237.2","264","203.2","205","184.9","142.3","199.8","133.9","149.4","181.7","136.2","217.2","220.9","103.8","174.1","135.7","119.5",
"충청남도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","291","255.2","234.7","201.9","238.8","283.7","282.5","256.6","266.9","282.6","236.1","260.4","298.8","224.9","240.8","247.9","249.4","319.9","158.4","121.3","89.9","97.5","119.2","129.4",
"충청남도","연탄재","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","96","69","56.8","41","31","40.9","40.3","43.1","41.7","49.2","36.3","","","","","","","","","","","","","13.5",
"충청남도","폐유리류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","48","43.1","33.4","46.5","40.9","42.2","43.3","30.8","31","30.4","41.1","42.8","35.5",
"충청남도","폐금속류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","73","73.5","64.5","45.5","55.5","64.2","61.7","54.1","51.8","56.7","60.5","60.6","55.2","44.9","44.8","43.9","50.3","49.7","25.1","19.8","28.7","30","17.3","24.3",
"충청남도","폐토사류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","31","34.5","33.6","44.1","50.1","47.5","53.1","41","44","44.5","34","39","43.3","38.2","36.6","23.8","21.6","20.6","37.9","27.2","7","10.5","25.1","27.2",
"충청남도","폐타일 및 도자기류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","6.3",
"충청남도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","91","78.2","79.8","71.3","102.2","131.1","127.4","118.4","129.4","132.2","105.2","112.8","157.2","108.4","112.9","139.3","135.3","206.3","64.6","43.3","23.8","15.9","34","22.6",
"충청남도","건설폐재류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","7",
"충청남도","기타(배출불명 등)","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","5.2","6.4","2.7","1.1",
"충청남도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","326","391","458.2","472","485.6","491.2","479.1","526.5","441.1","431.7","445.9","427.2","422.6","508.9","685.6","600","618.9","726.7","626.8","650.5","528.6","607.1","588.6","627.5",
"충청남도","종이팩","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","4.9",
"충청남도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","144.8",
"충청남도","종이류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","151","153.2","232.5","187.1","226.8","234.4","206.9","214.2","178.5","139.6","130.2","100.1","109","122.5","169.4","141.9","145.3","176.4","99.2","177.3","75.6","133.6","132.8","",
"충청남도","폐유리병류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","46","41.7","56.7","65.6","64.5","66.3","77.6","86.9","81.4","85.7","83.1","56.7","67.1","65.6","74.5","68.3","42","46.1","44.4","40.5","37.3","27.6","34.1","25",
"충청남도","캔류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","20","22.6","20.9","21","14.5","14.5","19.6","20.8","18.9","23.4","26.6","23.8","23.3","21.8","23.8","20.3","16.7","15","11","10.7","10.6","10.9","","",
"충청남도","금속캔","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","11.3","9",
"충청남도","비닐류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","12.1",
"충청남도","발포수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","4.1",
"충청남도","PET병","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","13.8",
"충청남도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","30.8",
"충청남도","폐고무류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","",".4",
"충청남도","플라스틱류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","9","13.5","18.8","20.7","28.5","26.2","26.9","37.4","33","38.5","40.3","40","38.1","37.9","38.8","32.3","29.5","29.6","26.8","17.4","25.5","30.9","38.2","",
"충청남도","합성수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","8.7","9.2","26.9","39.1","28.5","17.9","24.4","13.3","27.8","26.9","22.8","13.2","",
"충청남도","발포수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","6.7","7.4","7","",
"충청남도","폐전기전자제품","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","12.9","9.6","11.9","10.8","7.5","6","7.6","10","7.7","4.9","8.9","12.2","48.5",
"충청남도","폐전지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","",".3",".2",".9","1.1",".8","1.6","1.3","1",".3",".2",".4","1.3",".4",
"충청남도","농약용기류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","33.6",
"충청남도","폐비닐","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","41.4",
"충청남도","타이어","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","3",".8",".4",".9",".7",".6",".6","3",".1","0",".1","0","",
"충청남도","윤활유","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","",
"충청남도","폐형광등","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","12.9","7.2","6.6","6.4","16.1","3.5","2.1","1.2","1.1","2.8","10.6","11.7",".7",
"충청남도","고철류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","74","136.7","92.2","90.7","95.1","93.2","92","101.2","71.2","124","126.3","98.8","96.1","140.2","235","192.9","253.3","326.2","324.3","261","239.9","258.8","218.8","169.5",
"충청남도","폐의류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","7.4","5.1","6.3","8.2","8.7","5","5.7","8","8","15.2","16.6","23.9","9.7",
"충청남도","폐섬유류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","",".2",
"충청남도","영농폐기물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","52.5","40.1","36.2","42.7","39.8","64.2","62","57.5","62.8","59.6","52.3","41.9","",
"충청남도","폐가구류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","11","5.3","9.7","6.8","6.4","9.4","4.9","12.3","13.6","8.8","6.6",
"충청남도","폐식용유","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","0","0","0",".2",".1",".1",".1",".1",".8",".1",
"충청남도","재활용잔재물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","25.2","67.6",
"충청남도","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","26","23.3","37.1","86.9","56.2","56.6","56.1","66","58.1","20.5","40.5","10.2","16.7","20.7","29.6","32.5","26.5","23.1","17.6","30.8","11","12.5","7.4","4.3",
"충청남도","음식물류 폐기물 분리배출","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","325.8","413.1","388","424","347","354","425.5","376.7","381.3","502.1","512.6","525.8","577.8","565.8",
"전라북도","총계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","1642","1558","1487.2","1472.1","1526.7","1576","1522","1646","1623.1","1506.4","1577.5","1565.8","1531.8","1518.2","1458","1525.4","1558","1549.2","1617","1618.5","1599.5","1615.6","1895.1","1578.1",
"전라북도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","562.8","531.7","600.3","687.7","679.8","713.8","696.6","696.4","731.8","814.5","777.9",
"전라북도","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","1002","893.9","826","938.5","996.8","1027.7","1087.7","943.8","942.4","979.2","465.9","528.7","458","464.8","437.4","493.3","573.3","570","608.4","609.1","597.8","592.5","689.7","647.3",
"전라북도","음식물류폐기물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","455","391.3","362","390.1","454.1","448","408.1","379.4","404.2","504.7","33","26.5","20","8.9","9.4","7.5","5.7","5.3","8.6","29","44.7","49.5","31.1","55",
"전라북도","폐지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","287","249.2","218.2","237.7","176.1","180.7","270.6","146.5","116.9","124","134","216.4","161.3","165.4","155.3","164.5","188.2","189.7","199.1","208.7","228.9","210","254","212",
"전라북도","폐합성수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","171.9",
"전라북도","폐목재류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","54","47.1","46.4","53.4","53.3","53.6","63.4","59.8","52.8","43.2","49.3","50.9","42.8","46","41.2","49","54.4","61.5","68.4","51.7","19.2","20.7","38.4","29.5",
